** File generated by WinEP - 8/26/2020 (11:00p) **

Time    	Vx      
7.875000	92.305565
7.900000	92.524002
7.925000	92.742401
7.950000	92.960739
7.975000	93.179047
8.000000	93.397301
8.025001	93.615532
8.050000	93.833725
8.075000	94.051903
8.100000	94.270050
8.125000	94.488190
8.150001	94.706314
8.175000	94.924446
8.200000	95.142570
8.225000	95.360718
8.250000	95.578865
8.275001	95.797043
8.300000	96.015228
8.325000	96.233459
8.350000	96.451698
8.375000	96.669983
8.400001	96.888283
8.425000	97.106636
8.450000	97.324997
8.475000	97.543411
8.500000	97.761841
8.525001	97.980316
8.550000	98.198799
8.575000	98.417336
8.600000	98.635880
8.625000	98.854454
8.650001	99.073013
8.675000	99.291573
8.700000	99.510071
8.725000	99.728539
8.750000	99.946930
8.775001	100.165268
8.800000	100.383514
8.825000	100.601700
8.850000	100.819786
8.875000	101.037811
8.900001	101.255730
8.925000	101.473579
8.950000	101.691315
8.975000	101.908966
9.000000	102.126495
9.025001	102.343925
9.050000	102.561218
9.075000	102.778404
9.100000	102.995438
9.125000	103.212349
9.150001	103.429092
9.175000	103.645706
9.200000	103.862152
9.225000	104.078445
9.250000	104.294571
9.275001	104.510544
9.300000	104.726334
9.325000	104.941971
9.350000	105.157425
9.375000	105.372719
9.400001	105.587822
9.425000	105.802773
9.450000	106.017525
9.475000	106.232124
9.500000	106.446533
9.525001	106.660782
9.550000	106.874840
9.575000	107.088745
9.600000	107.302452
9.625000	107.516006
9.650001	107.729378
9.675000	107.942596
9.700000	108.155632
9.725000	108.368515
9.750000	108.581223
9.775001	108.793785
9.800000	109.006172
9.825000	109.218414
9.850000	109.430496
9.875000	109.642433
9.900001	109.854218
9.925000	110.065872
9.950000	110.277367
9.975000	110.488739
10.000000	110.699959

Time    	VxTarget
0.000000	0.000000
0.025000	0.000000
0.050000	0.000000
0.075000	0.000000
0.100000	0.000000
0.125000	0.000000
0.150000	0.000000
0.175000	0.000000
0.200000	0.000000
0.225000	0.000000
0.250000	0.000000
0.275000	0.000000
0.300000	0.000000
0.325000	0.000000
0.350000	0.000000
0.375000	0.000000
0.400000	0.000000
0.425000	0.000000
0.450000	0.000000
0.475000	0.000000
0.500000	0.000000
0.525000	0.000000
0.550000	0.000000
0.575000	0.000000
0.600000	0.000000
0.625000	0.000000
0.650000	0.000000
0.675000	0.000000
0.700000	0.000000
0.725000	0.000000
0.750000	0.000000
0.775000	0.000000
0.800000	0.000000
0.825000	0.000000
0.850000	0.000000
0.875000	0.000000
0.900000	0.000000
0.925000	0.000000
0.950000	0.000000
0.975000	0.000000
1.000000	0.000000
1.025000	0.000000
1.050000	0.000000
1.075000	0.000000
1.100000	0.000000
1.125000	0.000000
1.150000	0.000000
1.175000	0.000000
1.200000	0.000000
1.225000	0.000000
1.250000	0.000000
1.275000	0.000000
1.300000	0.000000
1.325000	0.000000
1.350000	0.000000
1.375000	0.000000
1.400000	0.000000
1.425000	0.000000
1.450000	0.000000
1.475000	0.000000
1.500000	0.000000
1.525000	0.000000
1.550000	0.000000
1.575000	0.000000
1.600000	0.000000
1.625000	0.000000
1.650000	0.000000
1.675000	0.000000
1.700000	0.000000
1.725000	0.000000
1.750000	0.000000
1.775000	0.000000
1.800000	0.000000
1.825000	0.000000
1.850000	0.000000
1.875000	0.000000
1.900000	0.000000
1.925000	0.000000
1.950000	0.000000
1.975000	0.000000
2.000000	0.000000
2.025000	0.000000
2.050000	0.000000
2.075000	0.000000
2.100000	0.000000
2.125000	0.000000
2.150000	0.000000
2.175000	0.000000
2.200000	0.000000
2.225000	0.000000
2.250000	0.000000
2.275000	0.000000
2.300000	0.000000
2.325000	0.000000
2.350000	0.000000
2.375000	0.000000
2.400000	0.000000
2.425000	0.000000
2.450000	0.000000
2.475000	0.000000
2.500000	0.000000
2.525000	0.000000
2.550000	0.000000
2.575000	0.000000
2.600000	0.000000
2.625000	0.000000
2.650000	0.000000
2.675000	0.000000
2.700000	0.000000
2.725000	0.000000
2.750000	0.000000
2.775000	0.000000
2.800000	0.000000
2.825000	0.000000
2.850000	0.000000
2.875000	0.000000
2.900000	0.000000
2.925000	0.000000
2.950000	0.000000
2.975000	0.000000
3.000000	0.000000
3.025000	0.000000
3.050000	0.000000
3.075000	0.000000
3.100000	0.000000
3.125000	0.000000
3.150000	0.000000
3.175000	0.000000
3.200000	0.000000
3.225000	0.000000
3.250000	0.000000
3.275000	0.000000
3.300000	0.000000
3.325000	0.000000
3.350000	0.000000
3.375000	0.000000
3.400000	0.000000
3.425000	0.000000
3.450000	0.000000
3.475000	0.000000
3.500000	0.000000
3.525000	0.000000
3.550000	0.000000
3.575000	0.000000
3.600000	0.000000
3.625000	0.000000
3.650000	0.000000
3.675000	0.000000
3.700000	0.000000
3.725000	0.000000
3.750000	0.000000
3.775000	0.000000
3.800000	0.000000
3.825000	0.000000
3.850000	0.000000
3.875000	0.000000
3.900000	0.000000
3.925000	0.000000
3.950000	0.000000
3.975000	0.000000
4.000000	0.000000
4.025000	0.000000
4.050000	0.000000
4.075000	0.000000
4.100000	0.000000
4.125000	0.000000
4.150000	0.000000
4.175000	0.000000
4.200000	0.000000
4.225000	0.000000
4.250000	0.000000
4.275000	0.000000
4.300000	0.000000
4.325000	0.000000
4.350000	0.000000
4.375000	0.000000
4.400000	0.000000
4.425000	0.000000
4.450000	0.000000
4.475000	0.000000
4.500000	0.000000
4.525000	0.000000
4.550000	0.000000
4.575000	0.000000
4.600000	0.000000
4.625000	0.000000
4.650000	0.000000
4.675000	0.000000
4.700000	0.000000
4.725000	0.000000
4.750000	0.000000
4.775000	0.000000
4.800000	0.000000
4.825000	0.000000
4.850000	0.000000
4.875000	0.000000
4.900000	0.000000
4.925000	0.000000
4.950000	0.000000
4.975000	0.000000
5.000000	0.000000
5.025000	0.000000
5.050000	0.000000
5.075000	0.000000
5.100000	0.000000
5.125000	0.000000
5.150000	0.000000
5.175000	0.000000
5.200000	0.000000
5.225000	0.000000
5.250000	0.000000
5.275000	0.000000
5.300000	0.000000
5.325000	0.000000
5.350000	0.000000
5.375000	0.000000
5.400000	0.000000
5.425000	0.000000
5.450000	0.000000
5.475000	0.000000
5.500000	0.000000
5.525000	0.000000
5.550000	0.000000
5.575000	0.000000
5.600000	0.000000
5.625000	0.000000
5.650000	0.000000
5.675000	0.000000
5.700000	0.000000
5.725000	0.000000
5.750000	0.000000
5.775000	0.000000
5.800000	0.000000
5.825000	0.000000
5.850000	0.000000
5.875000	0.000000
5.900000	0.000000
5.925000	0.000000
5.950000	0.000000
5.975000	0.000000
6.000000	0.000000
6.025000	0.000000
6.050000	0.000000
6.075000	0.000000
6.100000	0.000000
6.125000	0.000000
6.150000	0.000000
6.175000	0.000000
6.200000	0.000000
6.225000	0.000000
6.250000	0.000000
6.275000	0.000000
6.300000	0.000000
6.325000	0.000000
6.350000	0.000000
6.375000	0.000000
6.400000	0.000000
6.425000	0.000000
6.450000	0.000000
6.475000	0.000000
6.500000	0.000000
6.525000	0.000000
6.550000	0.000000
6.575000	0.000000
6.600000	0.000000
6.625000	0.000000
6.650000	0.000000
6.675000	0.000000
6.700000	0.000000
6.725000	0.000000
6.750000	0.000000
6.775000	0.000000
6.800000	0.000000
6.825000	0.000000
6.850000	0.000000
6.875000	0.000000
6.900000	0.000000
6.925000	0.000000
6.950000	0.000000
6.975000	0.000000
7.000000	0.000000
7.025000	0.000000
7.050000	0.000000
7.075000	0.000000
7.100000	0.000000
7.125000	0.000000
7.150000	0.000000
7.175000	0.000000
7.200000	0.000000
7.225000	0.000000
7.250000	0.000000
7.275000	0.000000
7.300000	0.000000
7.325000	0.000000
7.350000	0.000000
7.375000	0.000000
7.400000	0.000000
7.425000	0.000000
7.450000	0.000000
7.475000	0.000000
7.500000	0.000000
7.525000	0.000000
7.550000	0.000000
7.575000	0.000000
7.600000	0.000000
7.625000	0.000000
7.650000	0.000000
7.675000	0.000000
7.700000	0.000000
7.725000	0.000000
7.750000	0.000000
7.775000	0.000000
7.800000	0.000000
7.825000	0.000000
7.850000	0.000000
7.875000	0.000000
7.900000	0.000000
7.925000	0.000000
7.950000	0.000000
7.975000	0.000000
8.000000	0.000000
8.025001	0.000000
8.050000	0.000000
8.075000	0.000000
8.100000	0.000000
8.125000	0.000000
8.150001	0.000000
8.175000	0.000000
8.200000	0.000000
8.225000	0.000000
8.250000	0.000000
8.275001	0.000000
8.300000	0.000000
8.325000	0.000000
8.350000	0.000000
8.375000	0.000000
8.400001	0.000000
8.425000	0.000000
8.450000	0.000000
8.475000	0.000000
8.500000	0.000000
8.525001	0.000000
8.550000	0.000000
8.575000	0.000000
8.600000	0.000000
8.625000	0.000000
8.650001	0.000000
8.675000	0.000000
8.700000	0.000000
8.725000	0.000000
8.750000	0.000000
8.775001	0.000000
8.800000	0.000000
8.825000	0.000000
8.850000	0.000000
8.875000	0.000000
8.900001	0.000000
8.925000	0.000000
8.950000	0.000000
8.975000	0.000000
9.000000	0.000000
9.025001	0.000000
9.050000	0.000000
9.075000	0.000000
9.100000	0.000000
9.125000	0.000000
9.150001	0.000000
9.175000	0.000000
9.200000	0.000000
9.225000	0.000000
9.250000	0.000000
9.275001	0.000000
9.300000	0.000000
9.325000	0.000000
9.350000	0.000000
9.375000	0.000000
9.400001	0.000000
9.425000	0.000000
9.450000	0.000000
9.475000	0.000000
9.500000	0.000000
9.525001	0.000000
9.550000	0.000000
9.575000	0.000000
9.600000	0.000000
9.625000	0.000000
9.650001	0.000000
9.675000	0.000000
9.700000	0.000000
9.725000	0.000000
9.750000	0.000000
9.775001	0.000000
9.800000	0.000000
9.825000	0.000000
9.850000	0.000000
9.875000	0.000000
9.900001	0.000000
9.925000	0.000000
9.950000	0.000000
9.975000	0.000000
10.000000	0.000000

